listing_id,id,date,reviewer_id,reviewer_name,comments;;;
"6606,173133280,2017-07-22,46625100,David,""Imaginative and efficient use of space!  We had a lovely 3 1/2 mile walk along the river to the Pike Place market. Very nice residential neighborhood with great restaurants and at least one great bar nearby.  Not roomy, but meets every need.""";;;
6606,179568589,2017-08-07,68179569,Sydney,What a lovely little cottage! My friend and I had a wonderful time staying here. We walked to Gasworks park and to the downtown area of Fremont. Joyce's place is fully equipped and accomplishes comfort in small space. It was quite hot during our stay but the fans were so helpful we didn't even have to run the air during this crazy once in a blue moon heat wave. Her bed is soooooo comfortable! Would definitely be back here the next time I come to Seattle.;;;
"6606,180564958,2017-08-10,60537980,Hannah,""Joyce's cottage is cozy, comfortable, and clean! In fact, I don't think the pictures do the adorable space justice! It has a well appointed kitchen, natural light, and AC if needed. We stayed here for three nights during a visit to Seattle and surrounding areas, and we really loved it. It is close to a lot of good restaurants, a beautiful lake (Green Lake), cafes, and downtown. Definitely recommend!""";;;
"6606,183262241,2017-08-16,25854145,Katie,""Great value and wonderful location!  Joyce was great, very easy to get in touch with and really helpful. The place is very small but does have everything you would need.  Loved the bed and quiet neighborhood.  Caught up on my sleep!  The only thing I had a hard time with is the combined toilet and shower area.  I have a bad back and can't bend very well.  The toilet is small, low and the seat moves around.  Not ideal if you have any physical limitations.  Other than that, comfy and easy to get pretty much anywhere.  Make sure to meet Cleo, she's a sweetie.""";;;
"6606,184018771,2017-08-18,52869998,Joshua,""A great value and absolutely fantastic location. We were easily able to walk to some of the best and most fun neighborhoods in the city. The cottage was clean and well kept, and just enough space for two people on a short vacation. If we had been staying longer the tiny kitchen area and camper-style bathroom/shower combo might have eventually felt too small, but for our 3 day trip was just right. Overall, everything was as we expected from other reviews and we would consider staying here again on our next visit.""";;;
"6606,186172483,2017-08-23,34545030,Ben,""Joyce's cottage was cozy and comfortable. The kitchenette, though small, was impressively stocked with ground coffee, a French press, a mini-fridge with a water filter pitcher, microwave (which we didn't use), and fresh fruit.<br/>The bed was very comfortable and the sheets and blankets seemed quite clean. There was a TV which we didn't use, and a nice window fan.<br/>We loved staying in Joyce's cottage during our stay in Seattle, and would recommend it for travelers looking for a homey feel in the Wallingford area.""";;;
6606,190972874,2017-09-05,39509300,Melvin,The cottage at Joyce's place is lovely. Tucked behind her house its quiet and has a beautiful outdoor area. The cottage is small but has everything you need in terms of amenities and is perfect for couples.;;;
6606,194062749,2017-09-15,4052448,Charlotte,The cottage was the perfect place to stay for a quick business trip in the area!;;;
"6606,195259729,2017-09-18,34539709,Shanti,""Location was fine and size of space was not a problem.  However, everything felt like it needed to be touched very carefully and things felt jury rigged, especially the toilet in the shower.  The toilet seat came off even after putting it back on properly it came off again.  Shelves in kitchen fell and almost broke all the dishes.  I wouldn't book if you aren't ready to walk on eggshells.""";;;
"6606,197994200,2017-09-27,27917460,Roni,""The pros: Joyce quickly responses to issues, she's very nice, the garden is beautiful, and the location is *excellent*<br/>The cons: wifi didnt work for us (though Joyce made efforts to work with us on this), the toilet seat wasnt working when we were there, it bares repeating that the toilet and shower share a space (although Joyce did include a photo of this in the profile)""";;;
"6606,202326454,2017-10-10,54232879,Sarah,""This was in such a great location! It was within walking distance to a lot of cool things to do. Joyce shared recommendations and helped us shape our itinerary for the day, which was greatly appreciated!""";;;
"6606,211367489,2017-11-12,42045429,Lara,""The location is ideal for exploring the Ballard area.  Close  to so much, yet peaceful and quiet.  Fun little hideaway in the city.""";;;
"6606,261698570,2018-05-06,80517504,Kelsey,""This cottage was perfect for our needs. Nestled into a beautiful backyard garden in historic Wallingford, it was a bright and airy place to stay with exactly what we needed - plus snacks! Thanks, Joyce!""";;;
"6606,266267275,2018-05-19,166909480,India,""Joyce was awesome! We were moving from Hawaii to Seattle and she gave us a lot of information, tips, and helpful advice.  The place was beautiful, small, and well priced, with a very friendly dog.""";;;
"6606,268070774,2018-05-23,32302553,Sisi,""great location, great communication.<br/>tiny garage turned into guest house ...""";;;
"6606,269716032,2018-05-27,17133614,Christy,""I’d recommend the cottage for anyone staying in Seattle! Best for one person, or two who are very comfortable is a completely shared space. The location is absolutely perfect, and Joyce is friendly and accommodating. I’d come back in a heartbeat.""";;;
6606,273029120,2018-06-04,15139218,Niki,Such a cute space and a beautiful garden to relax in. Walking distance to pubs and restaurants. About a 10 minute drive to downtown. Very central location. I loved the neighborhood!;;;
6606,275796962,2018-06-11,64344016,Amber,Joyce’s cottage is in a wonderful location! So easy to get anywhere within about 15 min. Has all of the amenities needed as well.;;;
"6606,277172258,2018-06-15,51523162,Michael,""Very small space, but well considered. Joyce has taken the time to understand what her guests will need, and it's right there before you realize you need it!""";;;
6606,279451724,2018-06-20,12111753,Andrew,Joyce is very accomodating and a great host;;;
"6606,281391734,2018-06-24,18102967,Chris,""We had a great stay, thanks Joyce!""";;;
6606,282231158,2018-06-26,37948100,Jessica,Very cute garden and great location!;;;
"6606,285060385,2018-07-02,464683,Joelle,""Joyce's place is in pretty much the perfect location. Beautiful neighborhood with plants and flowers everywhere--Wallingford and Fremont are great and it's easy to get everywhere. Joyce's cottage is small, but it was totally fine--we really only slept there, and it was a great spot to come back to. Be ready for a somewhat unique bathroom/shower experience, but all in all, a great deal in a great spot. Bonus: Cleopatra the dog!""";;;
"6606,287838443,2018-07-08,546880,Martin,""Small space in backyard off of the alley and fine for one person.  Good location and a short walk (6 blocks or so) from a number of restaurants.  The shower and toilet are in the kitchen, which is different, with a small shared sink.  Cable TV with internet connection, plus WiFi. Good for young male traveler on a budget.""";;;
6606,291958838,2018-07-16,57835241,Trevor,Cottage is clean and quiet. Great location to easily reach almost anywhere in Seattle via public transportation.  Would definitely recommend!;;;
6606,293185342,2018-07-19,38717203,Krista,The cottage is so adorable! Check in and communication were easy. We were able to walk to wonderful restaurants and coffee shops. Joyce was able to give us some great recommendations. We would love to stay at the cottage again! ;;;
"6606,297333582,2018-07-27,89892966,Max,""Joyce’s place is super cute and she’s a fantastic host! The cottage is in a nice quiet street in a great area for getting around all over the city. AC and TV are great, bathroom/kitchen layout is funny and works well. Really responsive via text and totally knowledgeable and helpful. We had a great time!""";;;
